iteration,logloss,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
39,0.49733956601322543,2022-04-14 12:29:06.504051,2022-04-14 12:32:01.331113,0 days 00:02:54.827062,0.8390663110637329,0.3198570536760648,6.326826660970392e-06,0.0032056380111540827,9,5,180,1.7535934108918057e-06,3.189280447837318e-08,0.6133809769199028,COMPLETE
19,0.5179096690085679,2022-04-14 11:33:04.946591,2022-04-14 11:35:50.533138,0 days 00:02:45.586547,0.5969770657416046,0.4270794779328103,1.4964318681027831e-05,0.00177756665984219,3,4,340,0.6668115107361815,8.779630377811705e-07,0.17238353671370893,COMPLETE
30,0.5275635907476635,2022-04-14 12:04:01.560205,2022-04-14 12:06:51.061629,0 days 00:02:49.501424,0.32507331419831575,0.9089026626586816,2.605122081741114e-06,0.001055398951004183,5,7,370,1.5241283808049799e-05,0.05289938450816186,0.5452577247790503,COMPLETE
38,0.5292032461702278,2022-04-14 12:26:17.137464,2022-04-14 12:29:06.503936,0 days 00:02:49.366472,0.6284307411561868,0.014072115285623077,0.002820640814311106,0.009246582128669011,10,1,200,4.196777283729658e-06,3.178134742860587e-06,0.9124159507501886,COMPLETE
79,0.5512228825788374,2022-04-14 14:32:40.005371,2022-04-14 14:36:00.576076,0 days 00:03:20.570705,0.8786353428387265,0.48389080382776606,1.9772288886291822e-08,0.0006144040154291102,10,6,480,0.0440033471340275,1.5516048299289096e-07,0.7679971558556336,COMPLETE
16,0.5675597938264975,2022-04-14 11:24:33.732046,2022-04-14 11:27:26.441347,0 days 00:02:52.709301,0.13281481838162276,0.6314114388255264,2.2237023269726722e-07,0.001456394918596738,5,5,340,0.03297588197059486,0.00019648305811937532,0.010837487977328364,COMPLETE
4,0.632660595561391,2022-04-14 10:50:48.778995,2022-04-14 10:54:00.281001,0 days 00:03:11.502006,0.9678149992109759,0.24330201290242182,0.0066293198463663015,0.00042207667548513865,10,7,410,0.41237707378577804,9.113422367686156e-08,0.49433692711930155,COMPLETE
91,0.6422782654241781,2022-04-14 15:10:37.325921,2022-04-14 15:13:56.525614,0 days 00:03:19.199693,0.9286471851036633,0.7111526314046815,1.0095927481074526e-08,0.000175103763690638,10,6,460,0.09190076230478482,9.61046400680954e-07,0.7587339665017555,COMPLETE
5,0.6427353719259312,2022-04-14 10:54:00.281124,2022-04-14 10:56:55.678429,0 days 00:02:55.397305,0.9548854400945416,0.6756932895540168,0.37906078563586787,0.0002063508237304751,8,5,410,1.636146237194454e-08,0.15082780254427383,0.1544641846626874,COMPLETE
0,0.6543904371943727,2022-04-14 10:39:20.459815,2022-04-14 10:42:10.701400,0 days 00:02:50.241585,0.2248666930379407,0.3412005178255949,5.7880746393429825e-05,0.0004023767661879431,7,3,280,7.012083390849334e-06,0.011174067539825593,0.7917926550999108,COMPLETE
6,0.6644732136472462,2022-04-14 10:56:55.678540,2022-04-14 10:59:40.659019,0 days 00:02:44.980479,0.1942989044674409,0.1740003766231576,0.03755812507995713,0.00038100664158465935,3,6,390,0.11551253680254879,6.116970673839012e-05,0.8680247398486468,COMPLETE
7,0.6797649826376472,2022-04-14 10:59:40.659122,2022-04-14 11:02:32.178440,0 days 00:02:51.519318,0.9621015379066137,0.08453949323523657,4.756093597634622e-08,0.00028101067137897194,7,2,420,5.264006261840434e-06,7.203227167751715e-06,0.5880528866416335,COMPLETE
8,0.685524383724242,2022-04-14 11:02:32.178561,2022-04-14 11:05:17.895993,0 days 00:02:45.717432,0.8855956440325874,0.2017141665605796,0.37906385491519895,0.00012925101390652937,7,10,150,1.774713770645622e-08,1.2368387248794788e-07,0.9944312901983704,COMPLETE
