iteration,logloss,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_gain_to_split,n_estimators,num_leaves,subsample,state
81,0.1131597909494088,2022-04-20 22:15:12.964463,2022-04-20 22:17:04.290920,0 days 00:01:51.326457,4,0.8746709852867367,4.1998558620776666e-06,1.6351561514795747e-05,0.03533176741026601,10,330,1.4923558950004836,350,480,0.7781168846037335,COMPLETE
73,0.1131699223249651,2022-04-20 22:01:21.273887,2022-04-20 22:03:01.804679,0 days 00:01:40.530792,4,0.8586460251728194,2.0544683950960085e-05,0.00041533225262041046,0.06904200389386585,8,350,0.026129907443285916,340,340,0.8485135836152643,COMPLETE
75,0.11322097377439895,2022-04-20 22:04:43.217749,2022-04-20 22:06:26.466021,0 days 00:01:43.248272,4,0.881388591763225,2.0468394557548147e-05,0.0003542333475680958,0.09893618342886944,9,340,0.010311177131455462,340,440,0.8485695385874453,COMPLETE
72,0.11353409729938879,2022-04-20 21:59:41.737994,2022-04-20 22:01:21.273767,0 days 00:01:39.535773,4,0.8957645061025191,2.420280849176582e-05,0.0005501499532401554,0.07969794387450381,8,350,1.4347071492148467,340,440,0.853498415151591,COMPLETE
82,0.11359971474859815,2022-04-20 22:17:04.291045,2022-04-20 22:18:51.822188,0 days 00:01:47.531143,4,0.8769974746778666,4.285377410972656e-06,1.9457835854139673e-05,0.03839204088852325,9,330,1.4820683123560927,350,480,0.7778829390254105,COMPLETE
70,0.11421043562866676,2022-04-20 21:56:26.032679,2022-04-20 21:58:03.122222,0 days 00:01:37.089543,4,0.44461431481548674,7.386351942648937e-06,0.003842916894238856,0.06601597223655577,7,360,2.565538759525496,340,220,0.8488653875506522,COMPLETE
76,0.11441882448912855,2022-04-20 22:06:26.466186,2022-04-20 22:08:12.328668,0 days 00:01:45.862482,4,0.8916694549269479,5.050887956688462e-06,0.0003113039097415539,0.03381088105660591,9,340,0.06327874018220238,320,440,0.8055799497277665,COMPLETE
92,0.11443934427493237,2022-04-20 22:36:10.678494,2022-04-20 22:38:07.940705,0 days 00:01:57.262211,3,0.7957514431376689,2.777345058553765e-06,4.544467010808222e-06,0.025018684781967573,10,270,0.5488039644150302,370,380,0.7452593045498859,COMPLETE
63,0.11444797906617679,2022-04-20 21:45:12.283051,2022-04-20 21:46:47.990917,0 days 00:01:35.707866,5,0.4159260516592134,3.42391284823241e-05,0.005539090344381819,0.06963724009450589,7,380,2.588637490061489,340,200,0.8848318948500704,COMPLETE
77,0.11450076966951366,2022-04-20 22:08:12.328790,2022-04-20 22:09:58.043874,0 days 00:01:45.715084,4,0.8888532353507655,1.919985866123031e-06,0.0002892351369592672,0.03319647912443561,9,310,0.050218559586818604,320,460,0.800134655209048,COMPLETE
9,0.11491375197045273,2022-04-20 20:21:15.484663,2022-04-20 20:22:43.733046,0 days 00:01:28.248383,5,0.4137043313650446,6.390158371938582e-08,9.22663582159502e-05,0.08787128972839983,10,210,3.101220546439073,190,100,0.7853957108383227,COMPLETE
69,0.1149331901454757,2022-04-20 21:54:52.464954,2022-04-20 21:56:26.032533,0 days 00:01:33.567579,4,0.4431021718864881,2.5415452580856865e-05,0.0035729128521113265,0.07100775421919993,6,390,2.405463464921749,340,220,0.8447821819435839,COMPLETE
62,0.11514066318662662,2022-04-20 21:43:39.713628,2022-04-20 21:45:12.282938,0 days 00:01:32.569310,5,0.42071398550044625,6.02403419540596e-05,0.003879908749596686,0.07687385524109538,6,390,2.973213836177685,340,120,0.880972721838977,COMPLETE
78,0.11528912838673053,2022-04-20 22:09:58.044063,2022-04-20 22:11:44.476174,0 days 00:01:46.432111,3,0.8988220901841162,6.5263454603504995e-06,0.00029686842594859366,0.030473246030597437,9,310,0.023452593091525278,310,440,0.8135364333328965,COMPLETE
93,0.11538969635270566,2022-04-20 22:38:07.940837,2022-04-20 22:40:15.430687,0 days 00:02:07.489850,3,0.8550050534837002,1.924800537329331e-06,1.679744565642574e-06,0.01769024407522636,11,310,0.9665182518423413,420,420,0.7035694110126662,COMPLETE
65,0.11554084933765188,2022-04-20 21:48:25.218883,2022-04-20 21:49:58.018599,0 days 00:01:32.799716,5,0.419860964662192,3.493654376396402e-05,0.0004870343955771455,0.066805539880202,7,380,4.365540237855014,300,140,0.8458599453157086,COMPLETE
54,0.11565939075357037,2022-04-20 21:31:08.255859,2022-04-20 21:32:45.887555,0 days 00:01:37.631696,5,0.48367218448256405,0.00013250403171158676,0.013551603363916153,0.05213283517614024,6,430,5.472112494608527,450,100,0.9248415334880432,COMPLETE
55,0.11581848433884025,2022-04-20 21:32:45.887671,2022-04-20 21:34:20.360596,0 days 00:01:34.472925,5,0.4388178275380147,0.0001288756982271675,0.011121355370388646,0.06810889668138437,6,400,4.904208821216082,460,100,0.8900782178061745,COMPLETE
56,0.11590234164641261,2022-04-20 21:34:20.360714,2022-04-20 21:35:54.863622,0 days 00:01:34.502908,5,0.41627464667094427,8.067502644650972e-05,0.00856480489406804,0.058055229749985914,6,410,5.290993354057706,390,100,0.920570337787706,COMPLETE
57,0.11607058584115187,2022-04-20 21:35:54.863745,2022-04-20 21:37:28.240540,0 days 00:01:33.376795,5,0.41598105300630334,8.934054300253369e-05,0.01552066261537258,0.06871801708438458,6,380,5.611888779550912,370,100,0.9179019048492227,COMPLETE
61,0.11611052752036058,2022-04-20 21:42:07.826066,2022-04-20 21:43:39.713510,0 days 00:01:31.887444,5,0.4021673724025513,7.492823963657602e-05,0.002663814078272218,0.075251684790489,6,380,5.47347823493787,360,100,0.930640077536485,COMPLETE
58,0.1161412950962284,2022-04-20 21:37:28.240662,2022-04-20 21:38:56.220754,0 days 00:01:27.980092,5,0.4347064336554659,0.00010384919024085375,0.0009625121065234337,0.09884608638723627,6,400,5.172569393708658,360,120,0.9262342242352397,COMPLETE
59,0.11622128588165384,2022-04-20 21:38:56.220869,2022-04-20 21:40:24.792659,0 days 00:01:28.571790,5,0.40379876469911646,6.631463043033908e-05,0.003322947877402428,0.09912799887287374,6,370,5.32030458494125,360,100,0.9390123394632671,COMPLETE
51,0.11626724851216555,2022-04-20 21:26:11.601399,2022-04-20 21:27:50.284159,0 days 00:01:38.682760,5,0.44311611856004796,0.000918835668089332,0.013589395529438171,0.04846872452880098,6,410,6.938860870792671,470,200,0.9204920691936817,COMPLETE
52,0.11654463694758763,2022-04-20 21:27:50.284276,2022-04-20 21:29:25.374228,0 days 00:01:35.089952,5,0.41516636321226147,0.000870169347877717,0.013572804080685404,0.05986312860843362,6,420,7.576993017384044,460,100,0.9146757699073061,COMPLETE
86,0.11656283187173902,2022-04-20 22:24:37.192686,2022-04-20 22:26:32.854822,0 days 00:01:55.662136,4,0.8722610812997805,1.0136785539553724e-05,3.954155092338779e-05,0.01983077352006704,10,330,1.888579359122952,370,340,0.8155576821051709,COMPLETE
64,0.11663974469060505,2022-04-20 21:46:47.991048,2022-04-20 21:48:25.218758,0 days 00:01:37.227710,5,0.7737755461783444,3.236366963704732e-05,0.005283895052493463,0.03464931948050224,7,340,2.731186357875043,330,200,0.8841545075383174,COMPLETE
46,0.1168490320726541,2022-04-20 21:18:17.641298,2022-04-20 21:19:53.770826,0 days 00:01:36.129528,6,0.48057823066731736,0.0018293846002571227,0.008991503544602788,0.05217182163101109,5,500,6.348713571799871,500,260,0.8634051809427105,COMPLETE
39,0.11727736760037973,2022-04-20 21:06:20.552776,2022-04-20 21:08:11.197686,0 days 00:01:50.644910,6,0.44976659800637625,0.00036052273564399657,0.030978216754260143,0.023835757597917326,8,500,8.595220305243224,490,280,0.8965617260612802,COMPLETE
45,0.11734483405244941,2022-04-20 21:16:40.985508,2022-04-20 21:18:17.641189,0 days 00:01:36.655681,6,0.4766692884800381,0.0014679146750376298,0.03473597469210617,0.04792686057133132,5,430,8.449771720649373,500,240,0.8575570712094754,COMPLETE
43,0.11774473510963353,2022-04-20 21:13:36.002046,2022-04-20 21:15:10.237276,0 days 00:01:34.235230,6,0.45333967539418435,0.002506985522031013,0.03928253931856193,0.04656302009721929,5,500,6.567372003187322,430,180,0.9122744005859994,COMPLETE
71,0.11791940586916595,2022-04-20 21:58:03.122358,2022-04-20 21:59:41.737859,0 days 00:01:38.615501,4,0.4420001870018281,4.8295991531206225e-05,0.004664262816809305,0.031231602279290706,7,370,2.1898691393382235,340,220,0.8124461314933267,COMPLETE
31,0.11792512746082244,2022-04-20 20:54:32.933299,2022-04-20 20:56:04.991698,0 days 00:01:32.058399,4,0.45329496785278034,1.6803180898728802e-05,0.0020015199430105214,0.04177195367361074,8,360,7.027878763222168,250,520,0.7604688940318914,COMPLETE
41,0.11822679446647628,2022-04-20 21:10:07.759544,2022-04-20 21:11:51.686964,0 days 00:01:43.927420,6,0.4611775452324714,0.00023332793617877035,0.037031118102145495,0.025948363444900483,7,430,10.258062982302548,450,160,0.9436367376436725,COMPLETE
