iteration,logloss,datetime_start,datetime_complete,duration,depth,n_estimators,l2_leaf_reg,learning_rate,min_data_in_leaf,one_hot_max_size,scale_pos_weight,state
7,0.18738064453082517,2022-05-14 11:17:15.596244,2022-05-14 11:18:26.731196,0 days 00:01:11.134952,7.0,230.0,5.6947343366912564e-08,0.021637797265447723,14.0,8.0,0.7592251406537506,COMPLETE
67,0.18754055373886883,2022-05-14 12:55:48.972503,2022-05-14 12:57:19.390953,0 days 00:01:30.418450,9.0,410.0,0.02193572140172678,0.008342500125764258,16.0,7.0,0.9687077857120381,COMPLETE
18,0.18795164758451263,2022-05-14 11:30:45.149340,2022-05-14 11:31:58.148539,0 days 00:01:12.999199,9.0,240.0,0.0009037310773177901,0.019687728954807582,3.0,18.0,0.5882213432376564,COMPLETE
22,0.18969927712631657,2022-05-14 11:35:47.216985,2022-05-14 11:37:02.386895,0 days 00:01:15.169910,9.0,360.0,0.004663232449181073,0.008777047864328487,12.0,4.0,0.9897121463094551,COMPLETE
35,0.21810251479681594,2022-05-14 11:52:15.773474,2022-05-14 11:53:26.612368,0 days 00:01:10.838894,3.0,340.0,0.0044824119765961195,0.013111051030085367,10.0,12.0,0.8427405299277608,COMPLETE
25,0.21920352935048593,2022-05-14 11:39:37.418768,2022-05-14 11:40:55.345029,0 days 00:01:17.926261,10.0,380.0,0.009519501031338291,0.004138020428897698,7.0,12.0,0.6048004616366716,COMPLETE
13,0.23694657611514144,2022-05-14 11:24:34.322117,2022-05-14 11:25:48.306274,0 days 00:01:13.984157,9.0,310.0,0.000554257364307731,0.004576889712474959,19.0,16.0,0.48749511022008085,COMPLETE
58,0.2444190793443612,2022-05-14 12:42:35.654031,2022-05-14 12:43:59.195536,0 days 00:01:23.541505,10.0,420.0,0.01642286352581892,0.0024986557909351293,15.0,18.0,0.7489231243844309,COMPLETE
2,0.2457539796176664,2022-05-14 11:11:15.637566,2022-05-14 11:12:27.368681,0 days 00:01:11.731115,4.0,380.0,2.2475944391240547e-07,0.005294808085332636,5.0,20.0,0.9781918160924651,COMPLETE
76,0.24956551091254583,2022-05-14 13:08:54.226697,2022-05-14 13:10:13.196867,0 days 00:01:18.970170,8.0,490.0,0.01291069468217171,0.01641146845667417,14.0,12.0,0.17937010531723568,COMPLETE
29,0.26417552193770727,2022-05-14 11:44:43.201235,2022-05-14 11:46:03.054395,0 days 00:01:19.853160,10.0,440.0,0.00017622310523949744,0.002025731426473937,15.0,13.0,0.5825580272209765,COMPLETE
39,0.2873897639763825,2022-05-14 12:16:30.015126,2022-05-14 12:19:00.786026,0 days 00:02:30.770900,5.0,200.0,0.00011521853833370478,0.00533764374705777,16.0,13.0,0.7466323226489064,COMPLETE
49,0.2893521449570829,2022-05-14 12:30:48.776644,2022-05-14 12:32:01.098166,0 days 00:01:12.321522,9.0,100.0,0.0007717549518490036,0.007283430241898644,8.0,7.0,0.8394928328878052,COMPLETE
10,0.3261040296529765,2022-05-14 11:20:58.216777,2022-05-14 11:22:11.346691,0 days 00:01:13.129914,8.0,350.0,0.049505604654551776,0.001769131767158023,7.0,14.0,0.490961619858576,COMPLETE
