iteration,logloss,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_gain_to_split,n_estimators,num_leaves,subsample,state
77,0.16281061923679588,2022-04-15 17:48:28.158006,2022-04-15 17:52:30.794950,0 days 00:04:02.636944,10.0,0.44796059136003946,7.157657192975908e-06,0.014974768159094511,0.023364149910805754,10.0,240.0,8.631714234989442,450.0,220.0,0.5415837863824886,COMPLETE
53,0.16381814178439486,2022-04-15 15:51:16.308808,2022-04-15 15:54:37.770075,0 days 00:03:21.461267,7.0,0.5274979958956001,1.933482969319616e-05,2.993722086051832e-06,0.05089488956384533,10.0,150.0,1.5806319504582893,140.0,420.0,0.8831643342959137,COMPLETE
1,0.16498374092503368,2022-04-15 12:27:52.136129,2022-04-15 12:31:58.509806,0 days 00:04:06.373677,3.0,0.8225648843747053,2.3055031252864532e-05,0.00011544639879520502,0.01622483032739579,9.0,140.0,12.238881653456039,440.0,960.0,0.6886327327801021,COMPLETE
39,0.1650681956319941,2022-04-15 14:54:35.840615,2022-04-15 14:59:18.094492,0 days 00:04:42.253877,9.0,0.4271263542728,0.00019242475352949226,0.004505859233896481,0.014975969673214903,12.0,170.0,0.163933785050151,470.0,520.0,0.8704810328303347,COMPLETE
48,0.16513214322485686,2022-04-15 15:31:20.052419,2022-04-15 15:34:43.196418,0 days 00:03:23.143999,8.0,0.5364855599168923,0.0001319386840991384,0.0008341181109308628,0.050473524047391666,5.0,290.0,3.952634305661242,330.0,320.0,0.86701524205061,COMPLETE
57,0.16541462492284736,2022-04-15 16:06:31.808939,2022-04-15 16:11:12.962813,0 days 00:04:41.153874,10.0,0.46618141063248614,5.6587139272106526e-08,0.0075572246746241495,0.014201569729163449,12.0,150.0,1.3609523957708987,500.0,440.0,0.9306422652352065,COMPLETE
44,0.16602933522420837,2022-04-15 15:15:25.988650,2022-04-15 15:19:23.458147,0 days 00:03:57.469497,8.0,0.8181127901001782,0.004440935432706349,0.0005564960111486565,0.018088265392953846,7.0,160.0,3.749205264660488,480.0,220.0,0.8314679438923439,COMPLETE
86,0.1678653775454399,2022-04-15 18:24:33.400484,2022-04-15 18:28:40.242731,0 days 00:04:06.842247,10.0,0.42060408599081295,1.8468515313703785e-07,0.002085260157887159,0.017263410332542948,9.0,200.0,0.9357859278881844,460.0,200.0,0.5326428667902682,COMPLETE
76,0.16789767788521442,2022-04-15 17:44:14.008682,2022-04-15 17:48:28.157855,0 days 00:04:14.149173,10.0,0.4716458175668517,5.748301046123813e-07,0.050716036683960276,0.014475851675319682,10.0,310.0,0.6627786320629491,480.0,260.0,0.5243552099823091,COMPLETE
90,0.17225204219499549,2022-04-15 18:40:48.432760,2022-04-15 18:44:59.415298,0 days 00:04:10.982538,10.0,0.5603294587344647,1.2821123671683534e-05,0.0049387932757677284,0.012024678828006846,9.0,270.0,1.6173872082959688,450.0,340.0,0.5539002933506731,COMPLETE
