iteration,logloss,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_gain_to_split,n_estimators,num_leaves,subsample,state
52,0.1652007247871026,2022-05-13 22:32:29.419980,2022-05-13 22:35:01.130511,0 days 00:02:31.710531,6.0,0.6577544567589896,2.1179608650137013e-06,3.782291231859015e-05,0.03140847912754333,9.0,450.0,2.446672854068397,240.0,700.0,0.8715239268747914,COMPLETE
97,0.1666115085548986,2022-05-14 02:46:16.736598,2022-05-14 02:48:19.241334,0 days 00:02:02.504736,3.0,0.7861165820687177,1.4045806593092245e-07,4.4286204768965573e-05,0.014819470578545586,12.0,160.0,2.777655549470281,470.0,120.0,0.5323378317423101,COMPLETE
68,0.16698286125729067,2022-05-13 23:15:28.731452,2022-05-13 23:18:17.650575,0 days 00:02:48.919123,3.0,0.6466537980885886,1.7074664037503526e-08,0.0001832971088141286,0.013775772168028732,12.0,210.0,3.3771357467528627,480.0,160.0,0.5261780880354601,COMPLETE
15,0.16875045866398433,2022-05-13 20:58:55.085454,2022-05-13 21:01:38.794900,0 days 00:02:43.709446,4.0,0.7892619249239623,1.2209447544200044e-06,9.876075155218503e-08,0.015079863872251999,11.0,500.0,12.810820642336969,430.0,840.0,0.7067780184101614,COMPLETE
47,0.1695571128243061,2022-05-13 22:19:23.720198,2022-05-13 22:21:57.466050,0 days 00:02:33.745852,7.0,0.6779428001594898,0.010498070674165652,4.955700933784121e-07,0.024355134835315186,9.0,370.0,0.07918170827284188,240.0,680.0,0.9489095886679662,COMPLETE
43,0.17119481793786737,2022-05-13 22:09:30.037461,2022-05-13 22:12:05.259007,0 days 00:02:35.221546,5.0,0.7621285353572563,0.000318408363092938,2.2369339738759147e-06,0.0191672510122362,9.0,400.0,8.710553937655282,300.0,960.0,0.8758900396047733,COMPLETE
9,0.17173008665531592,2022-05-13 20:44:12.502542,2022-05-13 20:46:25.941138,0 days 00:02:13.438596,5.0,0.6983831620470726,5.608117223990321e-07,8.473004567731673e-07,0.041158699198168315,9.0,490.0,5.591182036742715,140.0,560.0,0.6264974932084116,COMPLETE
83,0.1729554088934449,2022-05-14 02:16:54.161864,2022-05-14 02:19:00.359867,0 days 00:02:06.198003,3.0,0.6027897454029216,1.4421784508088391e-08,0.0002598712832980259,0.011374829004892511,12.0,230.0,2.125783584546914,470.0,180.0,0.5162325959252568,COMPLETE
19,0.17321327305279374,2022-05-13 21:09:02.093303,2022-05-13 21:11:19.921162,0 days 00:02:17.827859,10.0,0.7471696715698635,0.002298841163700727,2.6718594006357346e-07,0.026697205501230784,6.0,280.0,9.524758253080737,300.0,860.0,0.699377338937906,COMPLETE
54,0.1735085906416662,2022-05-13 22:37:38.860919,2022-05-13 22:40:15.907619,0 days 00:02:37.046700,4.0,0.642286457366791,5.585702855091868e-06,0.00013367464686579554,0.016944448993421356,11.0,420.0,3.4764301873924026,280.0,760.0,0.9235493783242844,COMPLETE
