iteration,logloss,datetime_start,datetime_complete,duration,depth,n_estimators,l2_leaf_reg,learning_rate,min_data_in_leaf,one_hot_max_size,scale_pos_weight,state
52,0.4954607193448117,2022-05-14 12:21:35.760444,2022-05-14 12:23:15.827711,0 days 00:01:40.067267,10.0,390.0,1.6677739931604105e-07,0.0004715257510243881,18.0,14.0,0.7998078053237135,COMPLETE
27,0.523833305665977,2022-05-14 11:10:51.121168,2022-05-14 11:12:23.707777,0 days 00:01:32.586609,7.0,230.0,1.652567252137702e-08,0.0007369499235417577,20.0,15.0,0.6045595184347459,COMPLETE
69,0.6349742836261815,2022-05-14 12:49:16.504731,2022-05-14 12:50:52.956416,0 days 00:01:36.451685,8.0,400.0,0.04621191887430543,0.0001179350723323392,20.0,6.0,0.45637343088647153,COMPLETE
8,0.6453003467723377,2022-05-14 03:54:32.844878,2022-05-14 03:56:16.133378,0 days 00:01:43.288500,9.0,170.0,0.027639427199425616,0.00021688394914921096,10.0,18.0,0.7012135425811564,COMPLETE
0,0.6485083147214113,2022-05-14 03:40:42.993130,2022-05-14 03:42:26.911801,0 days 00:01:43.918671,8.0,210.0,4.522450812644474e-08,0.00017253061591924015,5.0,11.0,0.17288805397234594,COMPLETE
1,0.649233983830477,2022-05-14 03:42:26.911929,2022-05-14 03:44:10.310009,0 days 00:01:43.398080,7.0,470.0,0.008302072771414608,7.715141160538375e-05,14.0,3.0,0.5777602039891104,COMPLETE
7,0.652566353341623,2022-05-14 03:52:50.753458,2022-05-14 03:54:32.844765,0 days 00:01:42.091307,5.0,150.0,0.0015127078953695724,0.0002543545814113581,16.0,18.0,0.8968849746891265,COMPLETE
38,0.6551737540261795,2022-05-14 11:28:26.603791,2022-05-14 11:30:04.693116,0 days 00:01:38.089325,10.0,370.0,4.0440753013854277e-07,7.559798398127827e-05,19.0,15.0,0.9169397709397766,COMPLETE
19,0.6770103131609511,2022-05-14 04:13:37.525261,2022-05-14 04:15:19.090874,0 days 00:01:41.565613,5.0,450.0,0.0002946001165344943,3.271989306160943e-05,18.0,2.0,0.7726863764920229,COMPLETE
77,0.6864634567500075,2022-05-14 13:02:17.523191,2022-05-14 13:03:57.871806,0 days 00:01:40.348615,9.0,500.0,0.003622584023435969,9.760279110833282e-06,16.0,2.0,0.9543404322165977,COMPLETE
39,0.691211580515648,2022-05-14 11:30:04.693224,2022-05-14 11:31:37.681621,0 days 00:01:32.988397,7.0,400.0,2.559789539564554e-06,3.817606899952829e-06,14.0,12.0,0.727482333906563,COMPLETE
6,0.6914038243012417,2022-05-14 03:51:09.281440,2022-05-14 03:52:50.753359,0 days 00:01:41.471919,6.0,110.0,0.010512208962825375,1.3276113279572713e-05,3.0,13.0,0.9072908409388217,COMPLETE
3,0.6926987822330325,2022-05-14 03:45:56.573916,2022-05-14 03:47:37.770798,0 days 00:01:41.196882,3.0,300.0,2.1833734801179007e-06,1.7284567698911698e-06,13.0,12.0,0.1717084248421322,COMPLETE
30,0.6928867946440745,2022-05-14 11:15:27.855206,2022-05-14 11:16:59.836745,0 days 00:01:31.981539,6.0,210.0,1.051617305852015e-08,1.0412035954955061e-06,6.0,11.0,0.9788679294442217,COMPLETE
25,0.7068503766282799,2022-05-14 11:07:42.124348,2022-05-14 11:09:17.962009,0 days 00:01:35.837661,9.0,320.0,1.870856708309722e-07,0.02970370147431109,18.0,9.0,0.012399525457827243,COMPLETE
21,,2022-05-14 04:16:56.419436,,,,,,,,,,RUNNING
48,,2022-05-14 11:44:28.423948,,,,,,,,,,RUNNING
